"Albelda de Iregua - Datos Diarios - Fecha-Hora desde: 21-10-2008 00:00:00 - Fecha-Hora hasta: 17-03-2026 23:59:59"
"Fecha","T ( °C )","Hr ( % )","Rg ( MJ/m2 )","VV ( m/s )","VV ( km/h )","DV ( ° )","P ( l/m2 )","ETo ( mm/dia )","Ts ( °C )","HUMh_1 ( Minutos )","HUMh_2 ( Minutos )"
"Med","Max","Min","Med","Max","Min","Ac","Med","Max","Med","Max","Med","Max","Ac","Calc","Med","Max","Min","Ac","Ac"
"28-03-2009","5,8","8,9","4,1","79","92","66","5,121","1,7","6,8","6","24,3","302 ( WNW )","22 ( NNE )","4","1,1","9,8","11,3","8,2","849,99","0"
"29-03-2009","6,1","10,5","1,7","65","86","39","15,96","2","7,9","7,3","28,4","16 ( NNE )","354 ( NNW )","0","2,3","9,3","12,9","7","26,01","0"
"30-03-2009","6,9","12,5","2,6","55","75","25","21,916","1,8","6,5","6,6","23,3","353 ( NNW )","347 ( NNW )","0","2,9","10,2","16,5","6,9","0","0"
"31-03-2009","7","11,6","1,2","58","90","30","12,526","1,6","6,1","5,9","21,8","82 ( ENE )","273 ( WNW )","0","2,1","9,7","13,4","6,4","0","0"
"01-04-2009","7,9","11,1","5,8","63","72","52","6,902","2,7","7,1","9,8","25,6","57 ( ENE )","263 ( WSW )","0","2","9,4","11,5","7,9","0","0"
"02-04-2009","8,9","14,4","4,2","62","81","43","18,015","2,3","9","8,4","32,4","272 ( WNW )","258 ( WSW )","0","2,8","10,7","15,8","6,9","0","0"
"03-04-2009","9,9","17,5","3","64","89","35","21,425","1,3","5,5","4,6","20","23 ( NNE )","68 ( ENE )","0","3","12,1","18,8","7,3","0","0"
"04-04-2009","11,7","18,1","6,8","65","78","44","13,096","1,3","5,8","4,7","21","3 ( NNE )","341 ( NNW )","0","2,4","12,7","17,6","9,1","133,98","0"
"05-04-2009","13,2","19,8","9","67","83","44","20,389","1,3","5,8","4,6","20,7","339 ( NNW )","31 ( NNE )","0","3,1","14,8","20,9","11,2","0","0"
"06-04-2009","11,1","18","3,3","79","95","58","14,625","1,4","7,4","5,2","26,6","65 ( ENE )","45 ( NE )","1,6","2,3","13,5","17,5","9,3","600","0"
"07-04-2009","7,8","12,2","4,8","76","94","48","9,558","1,6","6","5,8","21,5","326 ( NNW )","243 ( WSW )","4,8","1,8","11,7","14,2","9,3","615,03","0"
"08-04-2009","9,3","16,3","2,7","69","89","43","19,429","1,6","5,9","5,6","21,3","56 ( ENE )","353 ( NNW )","0","2,8","11,9","18,7","7,2","0","0"
"09-04-2009","12,2","20,3","2","64","98","29","14,953","1,7","7,7","6,2","27,6","61 ( ENE )","98 ( ESE )","0","3","12,6","18,2","7,9","82,02","0"
"10-04-2009","8,1","15,1","5,2","84","96","52","4,985","1,5","11,6","5,5","41,9","355 ( NNW )","255 ( WSW )","13,1","1,3","11,4","13","9,5","1111,08","0"
"11-04-2009","6,3","9,8","3,7","78","91","57","8,179","2,4","7,5","8,7","26,9","273 ( WNW )","288 ( WNW )","5,2","1,6","9,8","11,7","8,1","709,92","0"
"12-04-2009","7,6","11,8","4,5","68","81","49","13,674","2,3","8,1","8,2","29,1","338 ( NNW )","279 ( WNW )","0","2,3","10,2","13,2","7,6","0","0"
"13-04-2009","10,3","17,9","1,7","61","92","30","25,852","2,2","6,8","7,9","24,5","292 ( WNW )","311 ( WNW )","0","3,8","11,8","18,3","6,7","0","0"
"14-04-2009","10,1","13","6,9","73","97","56","10,217","1,2","4,8","4,2","17,2","36 ( NNE )","177 ( SSE )","3,8","1,8","12,1","14,8","9,7","461,07","0"
"15-04-2009","9,5","14,5","4,4","70","97","35","18,722","1,9","8,4","6,8","30,2","76 ( ENE )","194 ( SSW )","0,8","2,9","12,3","16,9","9,1","522,93","0"
"16-04-2009","8,7","13,6","4,2","74","93","51","13,494","1,3","7,6","4,7","27,2","37 ( NNE )","256 ( WSW )","0,6","2,1","11,7","15,3","8,8","194,04","0"
"17-04-2009","9,5","15,1","3,4","67","95","38","26,671","1,8","6,8","6,5","24,5","2 ( NNE )","285 ( WNW )","0","3,4","13,2","19,4","8,7","476,91","0"
"18-04-2009","9,8","14,6","4,3","64","80","41","19,889","1,9","7,5","6,7","27","44 ( NNE )","188 ( SSW )","0","3","12,6","16,6","8,4","5,01","0"
"19-04-2009","10,3","15,3","5,8","67","84","40","15,863","1,6","6,1","5,8","22,1","4 ( NNE )","269 ( WSW )","0","2,7","13,1","17,7","10,2","0","0"
"20-04-2009","9","12,6","5,2","72","89","55","7,408","1,4","5,1","5","18,3","329 ( NNW )","274 ( WNW )","0","1,6","11,4","13,7","9,6","0","0"
"21-04-2009","11","16,2","5,3","65","86","43","18,066","2","6,5","7,2","23,6","300 ( WNW )","0 ( N )","0","3","12,9","18","9,5","0","0"
"22-04-2009","11,1","19,3","3,5","63","89","36","25,672","1,9","6,8","7","24,4","66 ( ENE )","237 ( WSW )","0","3,9","13,9","21,2","8,5","0","0"
"23-04-2009","15,7","26,3","5,9","39","81","11","27,076","1,4","5","5","17,9","23 ( NNE )","195 ( SSW )","0","4,9","15,7","24","9,1","0","0"
"24-04-2009","17","25,9","9,3","42","78","18","25,521","1,8","7,9","6,5","28,4","316 ( NNW )","36 ( NNE )","0","5,1","17,4","25","11,6","85,02","0"
"25-04-2009","8,5","9,9","6,2","82","92","73","3,505","1,6","5,6","5,7","20,3","298 ( WNW )","255 ( WSW )","1,8","1","13,8","15,8","11,8","246,12","0"
"26-04-2009","7,5","10,9","5,6","79","92","55","9,503","1,7","6,3","6,3","22,5","287 ( WNW )","302 ( WNW )","5","1,8","12,2","15,1","10,5","859,92","0"
"27-04-2009","10,9","16,2","4,4","63","90","36","17,301","1,7","6,4","6,1","23,2","321 ( NNW )","256 ( WSW )","0,4","3","13,7","19,3","9,6","221,07","0"
"28-04-2009","11","17,6","7,2","69","92","31","20,247","1,8","7,3","6,5","26,2","81 ( ENE )","269 ( WSW )","5,2","3,4","15","21,2","11,2","526,92","0"
"29-04-2009","12,5","19,5","6,5","66","90","37","19,658","1,9","8","6,7","28,8","322 ( NNW )","45 ( NE )","0","3,5","15","20,2","11","0","0"
"30-04-2009","11,2","16,9","6,3","77","94","50","11,576","1,4","6,9","5","24,8","78 ( ENE )","237 ( WSW )","1,4","2,3","14,2","18","11,2","903,06","0"
"01-05-2009","9,8","13,8","6,7","68","87","48","15,168","2","6,1","7,4","21,9","2 ( NNE )","276 ( WNW )","0","2,6","13,6","17,1","10,6","60,93","0"
"02-05-2009","12,1","19,8","4,6","68","95","38","24,364","1,2","5,6","4,4","20,3","25 ( NNE )","312 ( WNW )","0","3,7","15,5","23,3","10,2","0","0"
"03-05-2009","13,4","21,6","6,6","64","90","34","28,213","1,8","7,2","6,4","25,7","65 ( ENE )","7 ( NNE )","0","4,5","16,9","25,2","10,9","0","0"
"04-05-2009","11,4","14,9","6,9","74","93","58","6,299","1,6","5,3","5,6","18,9","332 ( NNW )","337 ( NNW )","0","1,7","14,7","16,7","12,6","165,99","0"
"05-05-2009","12,3","20,3","3","64","92","41","28,689","1,7","6,7","6,1","24,3","29 ( NNE )","286 ( WNW )","0","4,2","16,7","25,5","10","32,07","0"
"06-05-2009","17,5","28,2","5,1","58","96","20","28,656","1,1","4,4","3,8","15,9","54 ( ENE )","37 ( NNE )","0","5","19,3","28,3","12","409,92","0"
"07-05-2009","19,5","27,4","11,3","55","85","27","22,974","1,3","5,2","4,7","18,6","341 ( NNW )","183 ( SSW )","0","4,6","20,6","27,7","15,4","12","0"
"08-05-2009","16,5","23,8","10","72","96","41","21,793","1,1","5,9","4","21,3","315 ( NW )","38 ( NNE )","0","3,8","20,5","26,7","15,7","384,09","0"
"09-05-2009","16,3","24,9","10,6","74","95","33","22,149","1,4","8,8","5,1","31,8","318 ( NNW )","185 ( SSW )","9,2","4,2","20,4","28,2","16","719,97","0"
"10-05-2009","17,7","23,1","13,4","77","97","42","20,4","1,3","7,6","4,8","27,4","27 ( NNE )","48 ( ENE )","9","3,8","20","24,3","16,7","474,9","0"
"11-05-2009","16,4","25,7","9,7","69","97","25","18,387","1,7","8,2","6,1","29,4","28 ( NNE )","296 ( WNW )","0,2","4,2","18,6","23","15","746,1","0"
"12-05-2009","16,8","24,2","9,5","64","90","36","24,545","1,2","4,4","4,4","15,9","74 ( ENE )","278 ( WNW )","0","4,3","19,3","25,6","14,3","366,93","0"
"13-05-2009","16,7","23,7","10,6","67","88","45","24,712","1,2","7,2","4,4","25,9","26 ( NNE )","238 ( WSW )","2,4","4,2","20,2","26,8","14,9","101,97","0"
"14-05-2009","12,6","15,7","10,4","70","90","53","9,493","1,4","6,1","5,1","21,9","275 ( WNW )","337 ( NNW )","2,8","2,1","17,1","19,3","15","471","0"
"15-05-2009","12","18,9","7,2","59","92","33","24,121","1,7","6,3","6,1","22,8","30 ( NNE )","260 ( WSW )","0","3,9","16,7","22,4","12,9","111,09","0"
"16-05-2009","15,4","24,7","4,4","60","94","30","28,905","1,4","5,5","5","19,9","331 ( NNW )","70 ( ENE )","0","4,9","18,6","25,7","12","443,91","0"
"17-05-2009","16,5","23,3","10,1","58","87","26","27,507","1,4","6,1","5","22,1","89 ( ENE )","354 ( NNW )","0","4,8","20,5","27,7","15","67,08","0"
"18-05-2009","14,8","22,7","6,6","65","95","34","28,384","1,1","5,2","3,9","18,7","21 ( NNE )","24 ( NNE )","0","4,5","21","29,2","14,8","377,01","0"
"19-05-2009","16","24,5","7","67","96","35","28,019","1,2","5","4,3","17,9","338 ( NNW )","299 ( WNW )","0","4,7","21,8","30,1","15,2","489,99","0"
"20-05-2009","18,5","28,2","8,1","64","97","30","23,834","1,7","9,4","6","33,8","17 ( NNE )","87 ( ENE )","0","5","22,4","30","16,1","542,97","0"
"21-05-2009","18,3","26,8","10,9","71","94","42","22,013","0,9","3,7","3,3","13,3","4 ( NNE )","66 ( ENE )","0","4,1","22,5","28,6","17,5","603","0"
"22-05-2009","19,9","29","12","66","94","39","24,462","1,7","8,4","6","30,1","75 ( ENE )","77 ( ENE )","0","5,1","23,9","31,1","18,1","418,02","0"
"23-05-2009","19,9","25,9","14,4","54","84","28","15,4","1,4","6,8","5,2","24,6","32 ( NNE )","292 ( WNW )","0","3,9","23","26,9","19,9","243,93","0"
"24-05-2009","16,2","22,1","12,3","78","96","51","11,422","1,3","6,3","4,7","22,7","85 ( ENE )","54 ( ENE )","7","2,6","20,9","27,2","18,1","864,09","0"
"25-05-2009","15,1","20,3","11,4","81","97","52","13,561","1","5,8","3,7","20,9","301 ( WNW )","288 ( WNW )","3,6","2,6","19,4","23,1","17,1","1028,01","0"
"26-05-2009","13,1","17,1","9,9","75","94","50","11,991","1,5","6,2","5,3","22,4","304 ( WNW )","285 ( WNW )","0,2","2,4","17,9","20,8","16,1","508,89","0"
"27-05-2009","12,9","19,7","5,9","62","91","38","29,472","2","6,5","7,3","23,5","327 ( NNW )","263 ( WSW )","0","4,6","18,9","26,6","13,3","99,09","0"
"28-05-2009","16,9","26,3","6,7","54","94","22","31,44","1,6","5,9","5,8","21,2","322 ( NNW )","58 ( ENE )","0","5,7","20,9","30,3","13,4","339,93","0"
"29-05-2009","20,4","29,4","10,2","52","83","20","30,621","1,4","5","5","17,9","63 ( ENE )","182 ( SSW )","0","6","23,4","32,7","16,1","41,01","0"
"30-05-2009","21,9","29,4","13,7","49","81","22","23,887","1,5","5,4","5,6","19,5","302 ( WNW )","176 ( SSE )","0","5,3","25","33,5","18,5","8,07","0"
"31-05-2009","19,3","27,5","11,9","48","89","18","31,81","1,7","6,5","6,2","23,6","35 ( NNE )","278 ( WNW )","0","6,2","25","35","18","229,92","0"
"01-06-2009","18,7","26,9","11,2","45","83","21","31,588","1,8","5,9","6,5","21,3","35 ( NNE )","192 ( SSW )","0","6","25","35,1","17,5","128,07","0"
"02-06-2009","19","27,9","10,1","54","87","24","31,301","1,6","5,7","5,8","20,6","6 ( NNE )","347 ( NNW )","0","5,9","25,5","35,5","17,9","290,94","0"
"03-06-2009","21","29,4","12,9","48","77","12","28,761","1,5","5,5","5,5","19,9","346 ( NNW )","184 ( SSW )","0","6,1","26,6","35,4","19","3","0"
"04-06-2009","19,5","26,8","13,2","64","94","29","18,281","1,2","4,6","4,4","16,4","31 ( NNE )","25 ( NNE )","4,6","4","25","31,5","20,1","451,08","0"
"05-06-2009","17,5","24","11,2","68","97","23","23,3","1,8","11,4","6,5","41","360 ( N )","257 ( WSW )","0,4","4,8","23,1","28,4","18,5","607,02","0"
"06-06-2009","15,5","21,7","10,8","68","97","32","22,194","1,6","8,7","5,8","31,5","45 ( NE )","196 ( SSW )","2,6","4,1","21,8","28,6","17,7","577,02","0"
"07-06-2009","16,2","21,9","9,4","64","95","32","15,384","1,1","5,7","3,9","20,5","282 ( WNW )","197 ( SSW )","0,2","3,2","20,7","24,6","16,7","473,91","0"
"08-06-2009","16,6","22,6","9","59","91","27","19,743","2,2","11","7,8","39,7","301 ( WNW )","239 ( WSW )","0","4,4","20,8","24,7","17,5","9","0"
"09-06-2009","15,7","22,1","7,3","55","90","29","19,862","1,1","6,5","4,1","23,4","33 ( NNE )","59 ( ENE )","0,6","3,7","21","26,5","14,6","205,05","0"
"10-06-2009","20,1","28,5","11,8","63","95","33","24,8","1,3","5,9","4,5","21,2","327 ( NNW )","299 ( WNW )","0","4,9","23,7","30,9","17,7","456,93","0"
"11-06-2009","21","28,8","12,7","64","91","37","29,47","1,5","5,4","5,3","19,4","87 ( ENE )","299 ( WNW )","0","5,7","25,7","34,5","18,5","374,07","0"
"12-06-2009","22,9","32,4","11,8","59","96","25","30,754","1,4","5,9","5","21,2","21 ( NNE )","28 ( NNE )","0","6,3","27","36,3","19,3","423,93","0"
"13-06-2009","25,6","35","16,1","49","76","18","30,023","1,5","5,4","5,3","19,4","9 ( NNE )","180 ( S )","0","6,8","28,9","38","21,4","2,01","0"
"14-06-2009","24,3","30,5","18,9","61","91","33","19,906","1,1","4,5","4,1","16,3","6 ( NNE )","296 ( WNW )","2,4","4,6","28,6","34,4","23,8","426,09","0"
"15-06-2009","20,6","27,5","16,7","74","92","44","22,242","1,6","7,5","5,6","27,1","5 ( NNE )","251 ( WSW )","0,2","4,6","26,7","34,5","22,2","616,92","0"
"16-06-2009","18,7","22,1","15,9","73","94","58","11,584","1,1","3,9","3,9","14","309 ( WNW )","293 ( WNW )","1","2,6","24,5","28","22","135,09","0"
"17-06-2009","21,5","29,4","16,1","83","96","50","23,295","1,2","6,2","4,2","22,2","331 ( NNW )","187 ( SSW )","20,1","4,7","25,6","33,6","20,5","894","0"
"18-06-2009","23,7","32,6","15,4","69","97","30","29,689","1,5","9,7","5,4","34,8","323 ( NNW )","198 ( SSW )","0,2","6,3","26,5","34,3","20,3","567,99","0"
"19-06-2009","18,6","22,5","15,6","78","89","58","6","1,6","6,8","5,9","24,6","310 ( WNW )","173 ( SSE )","0","2,1","22,5","24,6","20,4","169,92","0"
"20-06-2009","16,6","21,9","10,4","61","87","41","32,087","2,2","6,9","7,9","24,8","16 ( NNE )","278 ( WNW )","0","5,3","24,3","33,4","18,5","83,07","0"
"21-06-2009","15,4","22,5","7,8","62","90","37","29,473","1,7","6,1","6,2","21,9","322 ( NNW )","261 ( WSW )","0","4,9","23,7","32,9","17,2","282,99","0"
"22-06-2009","18,2","28,2","8,7","59","93","26","31,911","1,3","5,5","4,7","19,7","323 ( NNW )","42 ( NNE )","0","5,8","25,2","34,7","17,5","391,92","0"
"23-06-2009","20,8","30,5","11,4","52","91","14","30,61","1,1","5,3","4","19","29 ( NNE )","76 ( ENE )","0","5,9","26,8","36","19,1","268,98","0"
"24-06-2009","20,8","30,2","11,5","55","88","23","30,575","1,4","5,7","5,1","20,5","302 ( WNW )","285 ( WNW )","0","6,1","27,4","36,5","20","210","0"
"25-06-2009","20,8","28,5","12,5","58","92","27","26,349","1,4","7,4","5","26,5","74 ( ENE )","59 ( ENE )","0,2","5,3","27,2","34,9","21,1","176,97","0"
"26-06-2009","19,6","25,2","13,4","59","88","30","22,1","1,5","6","5,3","21,4","293 ( WNW )","8 ( NNE )","0","4,6","26,6","33","21,1","133,98","0"
"27-06-2009","20,5","29","10,2","55","94","25","28,745","1,4","5,8","4,9","20,7","295 ( WNW )","18 ( NNE )","0","5,7","27,1","35,4","19,7","414","0"
"28-06-2009","23,2","31,6","14,8","46","88","21","29,03","1,5","7,9","5,4","28,4","320 ( NNW )","244 ( WSW )","1,2","6,2","28,5","37,4","21,2","259,08","0"
"29-06-2009","22,5","31,8","13,6","63","96","28","26,329","1,5","14,6","5,5","52,4","0 ( N )","227 ( WSW )","4,8","5,8","27,5","36,2","21,3","651,87","0"
"30-06-2009","25,2","33,2","18,4","54","76","27","27,386","1,9","6,6","6,9","23,7","336 ( NNW )","169 ( SSE )","0,8","6,6","27","35,5","20,8","74,01","0"
"01-07-2009","25,5","33,4","18,4","62","87","31","25,539","1,2","4,7","4,5","16,8","290 ( WNW )","40 ( NNE )","1,4","5,7","28,5","37,2","22,4","80,01","0"
"02-07-2009","22,4","28,8","16,9","69","94","44","24,965","1,4","6","5,1","21,4","332 ( NNW )","259 ( WSW )","0","5,1","27,5","35","22,3","278,01","0"
"03-07-2009","23,9","32,6","18","62","87","27","27,669","1,1","5,1","4","18,3","25 ( NNE )","345 ( NNW )","0","5,8","29,6","38,5","23,5","0","0"
"04-07-2009","22,5","28,6","19","64","79","41","22,563","1,8","6","6,5","21,7","67 ( ENE )","319 ( NNW )","0","5,1","29,2","36,8","24,4","0","0"
"05-07-2009","22,5","30,1","15,2","60","94","25","28,455","1,5","6,3","5,5","22,8","13 ( NNE )","288 ( WNW )","0","5,9","30","38,2","23,5","193,02","0"
"06-07-2009","18,5","22,7","14,2","70","90","55","11,78","1,4","5,9","5,1","21,3","31 ( NNE )","0 ( N )","0","2,8","26,2","29,9","23,3","76,05","0"
"07-07-2009","17,2","21,5","14,2","62","90","45","13,046","1,5","5","5,3","18,1","328 ( NNW )","341 ( NNW )","0","3","24,8","29,4","21,6","55,92","0"
"08-07-2009","17,2","24,3","8,4","60","94","34","28,173","1,5","6,9","5,3","24,8","40 ( NNE )","30 ( NNE )","0","4,9","26,4","35,9","18,8","294","0"
"09-07-2009","17,7","25,3","11,2","62","88","36","27,545","1,3","7,9","4,8","28,4","305 ( WNW )","313 ( WNW )","0","4,9","26,8","35,4","20,5","175,98","0"
"10-07-2009","18,5","27,8","10,3","59","91","30","30,66","1,3","6,3","4,9","22,7","83 ( ENE )","78 ( ENE )","0","5,6","27,3","37,3","19,8","247,08","0"
"11-07-2009","21,2","32","10,3","58","94","23","30,132","1,4","5,9","5","21,1","49 ( ENE )","39 ( NNE )","0","6,1","28","36,9","20,2","443,01","0"
"12-07-2009","24,3","34,4","14,7","47","88","18","29,862","1,1","4,4","3,8","16","4 ( NNE )","61 ( ENE )","0","6,2","29,8","39,2","22,1","176,91","0"
"13-07-2009","23,2","35","14,7","58","82","24","28,371","1,5","9,8","5,5","35,3","316 ( NNW )","255 ( WSW )","0","6,5","30,3","39,5","22,9","6","0"
"14-07-2009","21,6","29,8","15,1","57","92","16","30,38","1,9","7","7","25,1","359 ( NNW )","304 ( WNW )","0","6,5","29,9","38","23,9","99","0"
"15-07-2009","21,6","30,7","13","57","93","24","30,178","1","4,6","3,5","16,5","31 ( NNE )","27 ( NNE )","0","5,6","29,6","38,9","21,9","330,09","0"
"16-07-2009","23","35,4","13,6","56","91","11","29,4","1,4","8,7","5,1","31,4","321 ( NNW )","238 ( WSW )","0","6,7","30,4","39,9","22,6","382,92","0"
"17-07-2009","17,6","21,8","12","55","84","30","19,794","2,1","7,2","7,4","25,8","83 ( ENE )","291 ( WNW )","0","4,3","27,1","31,5","22,9","97,98","0"
"18-07-2009","18,1","26,7","9,4","50","84","20","30,538","1,4","6,2","5","22,2","49 ( ENE )","325 ( NNW )","0","5,5","27,3","36,9","19,9","0","0"
"19-07-2009","21","30","12,2","58","88","30","29,959","1,6","5,2","5,8","18,7","40 ( NNE )","34 ( NNE )","0","6","28,6","37,7","21","114,09","0"
"20-07-2009","21,9","31,4","13,3","63","93","29","23,192","1,6","9,6","5,9","34,7","15 ( NNE )","164 ( SSE )","0","5,4","28,8","37,9","22,3","539,01","0"
"21-07-2009","23","34","11,8","64","94","28","24,483","1,5","7,7","5,2","27,8","283 ( WNW )","53 ( ENE )","0","5,6","28,8","36,8","21,2","452,91","0"
"22-07-2009","25,3","36,7","14,7","48","90","10","28,332","2","15,3","7","55,1","323 ( NNW )","217 ( SSW )","0","7,4","29,9","38,7","22,9","309","0"
"23-07-2009","24,9","29,5","18,3","40","71","26","24,56","2,5","10,9","9","39,1","57 ( ENE )","270 ( WSW )","0","6,2","29,6","36,5","24,6","0","0"
"24-07-2009","20,4","28,5","12","55","90","19","28,727","1,8","7,6","6,6","27,4","8 ( NNE )","276 ( WNW )","0","5,9","28,3","36,5","21,6","315,99","0"
"25-07-2009","21,9","29,2","16","52","80","27","29,475","1,1","4,6","4,1","16,7","316 ( NNW )","48 ( ENE )","0","5,6","29,8","39,2","23,2","0","0"
"26-07-2009","24,4","33,7","13,5","53","80","29","28,796","1,5","5,6","5,4","20,3","41 ( NNE )","29 ( NNE )","0","6,2","30,2","39,1","22,1","0","0"
"27-07-2009","20,7","26,9","15,2","64","82","40","21,392","1,7","6","6,1","21,7","63 ( ENE )","360 ( N )","0","4,6","29,1","37,1","23,6","0","0"
"28-07-2009","22,2","31","13","57","89","30","28,536","1,3","5,5","4,7","19,8","82 ( ENE )","14 ( NNE )","0","5,7","29,7","38,5","22,4","60","0"
"29-07-2009","23,4","34,6","15,5","47","79","9","28,584","1,5","8,2","5,3","29,3","277 ( WNW )","290 ( WNW )","0","6,5","29,9","39,6","22,6","0","0"
"30-07-2009","20,7","27,8","13,8","58","84","35","25,461","1","5,1","3,6","18,2","303 ( WNW )","37 ( NNE )","0","4,7","29,6","38,8","24,2","42,06","0"
"31-07-2009","22","32,6","10,5","53","93","20","28,709","1,2","6,4","4,4","23,1","304 ( WNW )","263 ( WSW )","0","5,8","29,5","39,5","21,1","431,91","0"
"01-08-2009","18,3","26,7","11,8","64","91","31","16,478","1,1","8,6","3,9","31","32 ( NNE )","293 ( WNW )","0,8","3,6","26,8","35","22,2","587,07","0"
"02-08-2009","18,3","24,9","11,7","64","90","38","21,931","1,1","4,6","3,9","16,7","47 ( ENE )","342 ( NNW )","0","4","26,8","35,8","20,8","235,92","0"
"03-08-2009","20,5","28,9","13","59","89","29","28,145","1,1","5,4","3,8","19,6","76 ( ENE )","339 ( NNW )","0","5,2","29","38,9","21,7","54","0"
"04-08-2009","23,6","32,2","14,8","54","78","30","24,932","1,4","5","5","18,1","34 ( NNE )","51 ( ENE )","0","5,4","29,4","37,5","21,9","0","0"
"05-08-2009","23,7","32,9","15,5","65","90","38","21,715","1,1","5,9","3,9","21,2","86 ( ENE )","77 ( ENE )","0,2","4,7","29,7","39,7","23,6","450,06","0"
"06-08-2009","21,5","29,4","15,3","71","96","44","22,565","1,3","6,4","4,5","22,9","82 ( ENE )","342 ( NNW )","0","4,5","27,7","36,7","21,5","592,89","0"
"07-08-2009","18,3","21,1","15,5","75","86","61","6,652","1,4","5,1","4,9","18,3","47 ( ENE )","332 ( NNW )","0","2","24,7","27,5","22,7","49,08","0"
"08-08-2009","17","20,7","15,1","78","93","60","8,678","1,3","5,2","4,5","18,8","290 ( WNW )","276 ( WNW )","1,2","2,1","23,4","28","21,1","434,01","0"
"09-08-2009","17,1","20,6","13","77","93","56","10,286","1,1","4,9","4,1","17,8","334 ( NNW )","210 ( SSW )","0,2","2,3","22,4","25,5","20,4","738,99","0"
"10-08-2009","19,9","27,5","12,9","67","93","37","24,78","1","5,2","3,6","18,8","84 ( ENE )","270 ( WSW )","0","4,5","26","35,5","19,6","226,98","0"
"11-08-2009","20,6","29,8","12,8","70","95","35","22,086","1,1","4,2","3,8","15,2","286 ( WNW )","353 ( NNW )","0","4,4","26,8","36,1","20,8","376,92","0"
"12-08-2009","22,1","32,2","13,7","65","95","26","25,005","1,1","5,1","4,1","18,3","311 ( WNW )","360 ( N )","0","5,1","28,4","38,5","21","299,01","0"
"13-08-2009","22,4","32,1","13,8","62","93","25","26,666","1,2","4,7","4,2","17","6 ( NNE )","300 ( WNW )","0","5,3","29,1","39,2","21,2","336,99","0"
"14-08-2009","24,1","32,2","15,4","61","92","31","25,16","1,2","4,5","4,2","16,1","14 ( NNE )","33 ( NNE )","0","5,2","30","39,4","22,1","350,01","0"
"15-08-2009","26","35,4","16,3","49","83","17","24,62","1,4","5,9","5,1","21,3","81 ( ENE )","28 ( NNE )","0,2","5,8","30,4","39,9","23,3","221,07","0"
"16-08-2009","26,4","33,2","19,5","48","77","26","21,871","1,4","5,2","5,1","18,6","346 ( NNW )","37 ( NNE )","0","5,2","29,3","36,3","23,1","104,91","0"
"17-08-2009","25","34,5","16,7","52","79","20","23,179","1,2","6,2","4,2","22,4","78 ( ENE )","266 ( WSW )","0","5,2","30,1","39,9","23,1","1,02","0"
"18-08-2009","25,3","35,2","16,2","54","94","17","20,293","1,6","9,8","5,7","35,3","335 ( NNW )","166 ( SSE )","0","5,4","30,1","38,1","24","265,02","0"
"19-08-2009","26,5","35,8","17,2","35","60","13","25,068","2","9,9","7,1","35,6","26 ( NNE )","51 ( ENE )","0","6,6","30,1","38,9","23","0","0"
"20-08-2009","23,4","34,3","14,3","49","74","21","24,09","1,5","7","5,2","25","7 ( NNE )","353 ( NNW )","0","5,6","30","39,6","22,3","0","0"
